"`_id`","title","author","publisher","`date`","price","content","category","score"
393,서찰을 전하는 아이,한윤섭 글/백대승 그림,푸른숲주니어,"2011년 10월","9,800원","“녹두 장군 전봉준이 김경천의 밀고로 관군에 붙잡혀 처형되었다.”만약, 전봉준이 김경천이 밀고할 것을 알고 있었다면?교과서 속 한 줄의 역사를 치밀한 상상력으로 부활시키다!서찰의 주인을 찾아 홀로 길을 나선 열세 살 아이,그 길 위에서 부당한 세상과 맞서 싸웠던 동학농민군을 만나다『봉주르, 뚜르』로 문학동네어린이문학상을 수상한 작가 한윤섭의 첫 역사 동화입니다. 동학 농민 운동으로 온 나라가 시끌시끌했던 1894년, 중요하고 비밀스러운 서찰을 전하기 위해 홀로 길을 떠난 열세 살 아이의 이야기입니다. 액자식 구성으로 한 보부상인의 열세 살 첫 기억을 더듬어 본 이 책은 탄탄한 구성, 간결하고도 세련된 문체, 오묘한 분위기를 자아내는 장면 묘사로 독자들의 시선을 강렬하게 잡아끕니다.작가는“녹두 장군 전봉준이 김경천의 밀고로 처형되었다.”는 역사적 사실 하나를 두고 풍부한 상상력과 꼼꼼한 추리력을 발휘해 영화 같은 이야기 한 편을 탄생시켰습니다. 주인공 아이가 우여곡절을 거치며 동학 농민군이 갔던 길을 따라 가고, 마침내 서찰의 주인인 전봉준을 만나기까지의 과정이 흡입력 있게 전개되어 있어, 역사 기록에서 미처 전하지 못한 그때의 뜨거운 마음들을 느껴 볼 수 있게 하는 것입니다. 부록 ‘동화로 역사 읽기’에 동학 농민 운동에 대한 이해를 돕는 정보 글과 사진, 지도도 실었습니다.",한국사/세계사/지리,"9.4"
394,"흔한 직장인, 마이너스 통장으로 시작하는 부동산 투자",투자캐스터 저,국일증권경제연구소,"2019년 09월","15,000원","“녹두 장군 전봉준이 김경천의 밀고로 관군에 붙잡혀 처형되었다.”만약, 전봉준이 김경천이 밀고할 것을 알고 있었다면?교과서 속 한 줄의 역사를 치밀한 상상력으로 부활시키다!서찰의 주인을 찾아 홀로 길을 나선 열세 살 아이,그 길 위에서 부당한 세상과 맞서 싸웠던 동학농민군을 만나다『봉주르, 뚜르』로 문학동네어린이문학상을 수상한 작가 한윤섭의 첫 역사 동화입니다. 동학 농민 운동으로 온 나라가 시끌시끌했던 1894년, 중요하고 비밀스러운 서찰을 전하기 위해 홀로 길을 떠난 열세 살 아이의 이야기입니다. 액자식 구성으로 한 보부상인의 열세 살 첫 기억을 더듬어 본 이 책은 탄탄한 구성, 간결하고도 세련된 문체, 오묘한 분위기를 자아내는 장면 묘사로 독자들의 시선을 강렬하게 잡아끕니다.작가는“녹두 장군 전봉준이 김경천의 밀고로 처형되었다.”는 역사적 사실 하나를 두고 풍부한 상상력과 꼼꼼한 추리력을 발휘해 영화 같은 이야기 한 편을 탄생시켰습니다. 주인공 아이가 우여곡절을 거치며 동학 농민군이 갔던 길을 따라 가고, 마침내 서찰의 주인인 전봉준을 만나기까지의 과정이 흡입력 있게 전개되어 있어, 역사 기록에서 미처 전하지 못한 그때의 뜨거운 마음들을 느껴 볼 수 있게 하는 것입니다. 부록 ‘동화로 역사 읽기’에 동학 농민 운동에 대한 이해를 돕는 정보 글과 사진, 지도도 실었습니다.",부동산/경매,
395,원칙 PRINCIPLES ,레이 달리오 저/고영태 역,한빛비즈,"2018년 06월","35,000원","레이 달리오는 브리지워터 어소시에이츠 창립자로 ‘헤지펀드의 대부'라 불리며, 세계 0.001% 안에 드는 부의 거인이다. 그는 1975년 방 두 개짜리 아파트에서 브리지워터 어소시에이츠를 설립해 40년 만에 세계 최대 규모의 헤지펀드로 성장시켰다. 2007년 글로벌 금융 위기를 예측한 것으로도 유명하다. 그의 혜안 덕분에 브리지워터는 놀랄 만큼 높은 수익을 꾸준히 내는 세계적인 헤지펀드로 성장했다. 그는 타임지가 선정한 세계에서 가장 영향력 있는 100대 인물에 선정됐을 뿐만 아니라 포춘이 선정한 세계 100대 부자에 이름을 올렸다. 그는 최근 투자의 제왕 조지 소로스의 수익률을 제치며 헤지펀드의 역사를 새롭게 썼다. 레이 달리오는 회사 경영에서 발생할 수 있는 거의 모든 상황들을 접하게 되면서 각 상황에 대처 가능한 수백 개의 원칙을 마련했다. 그가 정리한 자신의 인생 철학과 투자 개념은 '원칙Principles'이라는 제목의 111페이지짜리 문서로 정리되었고, 모든 직원들의 필독 자료이자 브리지워터의 기업 문화를 상징하는 문서가 되었다.",경영철학/기업윤리,"9.1"
396,"2019 시나공 컴퓨터활용능력 1급 실기",길벗알앤디 저,길벗,"2018년 10월","35,000원","엑셀, 액세스의 방대한 기능 중 시험에 꼭 나오는 기능을 26개 섹션으로 압축하고, 쉽게 익힐 수 있도록 따라하기 형식으로 구성하였다. 각 섹션마다 출제된 비율에 따라 A, B, C, D 등급을 지정하여 중요한 내용을 먼저 볼 수 있다. 「계산문제! 반복이 해답입니다」 자주 틀리는 계산문제는 컴퓨터 없이도 틈틈이 풀어볼 수 있도록 별도의 책으로 엮어 실기 시험에 꼭 나오는 함수 사전, 수식 만드는 요령, 수식 이해하는 방법 등 계산문제 풀이에 대한 과학적이고 체계적인 학습전략을 수록했다. 「자동 채점 프로그램으로 간단하게 오답 체크」 자동 채점 프로그램이 들어 있어 모의고사와 기출문제를 푼 후 점수를 바로 확인할 수 있고 틀린 부분만 찾아서 효과적으로 공부할 수 있다.",컴퓨터활용능력,"9.0"
397,"2019 하반기 위포트 LG그룹 인적성검사 통합 기본서","홍기찬,위포트 연구소 저",위포트,"2019년 08월","21,800원","본 교재는 2019 상반기 LG그룹 인적성검사 출제 유형을 반영하여 언어이해, 언어추리, 인문역량, 수리력, 도형추리, 도식적 추리 6개 출제 분야 중 27개 세부 유형을 나누어 기출 유형 공략을 구성하였다. 유형별 공략 후 다양한 적중 예상 문제를 통해 문제해결력을 기르고 마지막으로 모의고사로 최종 마무리할 수 있도록 실전모의고사 3회분을 구성하였다. 또한, 본서는 인성검사에 대비할 수 있도록 공략법과 모의 테스트를 수록하였다. 특히 응시생이 가장 어려워한 도형·도식적 추리 문제 해결 방법을 제시하기 위해 3개년 동안 출제된 유형 수록은 물론, 풀이 시간을 단축시키는 효율적 시간 관리 팁과 LG그룹 합격을 위한 4종 혜택을 수록하였다.",기업별 직무적성검사,"10.0"
398,일빵빵 가장 많이 쓰는 여행영어,서장혁 저,토마토출판사,"2019년 06월","14,800원","여행영어로 돌아온 ‘일빵빵’가장 많이 쓰는 60개 문장만 가지고 떠나자!한국에서 안 배운 표현인데?평소에 아무리 영어를 쓸 일 없는 사람이라도 해외여행은 한 번쯤 가는 시대가 왔다. 가이드와 떠나는 여행도 좋지만 언젠가는 용기를 내서 친구, 가족, 혹은 혼자서 떠나는 자유여행을 꿈꾼다. 이때 가장 부담스러운 것은 역시 여행 중 만나는 현지인과의 의사소통문제다. 이상하게도 내가 공부했던 영어회화나 단어가 현지에서 잘 안 통하는 경우가 있다. 그것은 바로 현지에서만 쓰이는 표현과 단어가 따로 있기 때문이다. 그러면 단기간 가는 해외여행을 위해 영어 공부를 처음부터 다시 해야 할까? 더 이상 혼자 여행하는 게 두렵지 않다! 사실 해외 여행지에서 사용하게 될 영어회화는 매우 제한적이다. 공항, 기내, 호텔, 식당, 상점, 관광지 등 각 장소와 상황에 따라 사용하게 될 표현 딱 60개만 배우자. 단 60개의 유형만으로 공항부터 시간 순으로 함께 하며 현지에서 각 표현을 어떻게 활용하는지 배우고, 추억에 남는 멋진 해외여행을 자신 있게 떠나자!Jeff is BACK!영어 공부 좀 해 봤다면 모르는 사람이 없다는 제프쌤의 팟캐스트 명강의! 4년 간의 긴 휴식 끝에 드디어 그가 여행영어로 방송에 복귀한다! 베스트 어학 어플 ‘Let's 일빵빵’으로 출퇴근길 지하철에서, 내 방에서, 언제 어디서나 제프쌤과 함께, 여행영어 공부하자!",영어회화/생활영어,"10.0"
399,엄마표 영어 100일의 기적,"세라샘(김성희),도치해피맘(고선영) 저",넥서스,"2019년 03월","15,000원","도치맘카페 30만 회원이 함께하는 ‘엄마표 영어 프로젝트’를 책으로 만나다! 100일 동안 엄마가 아이와 함께 기초 영어회화를 학습할 수 있도록 구성되어 있다. 엄마와 아이의 영어 대화문과 함께 ‘1일 1권 영어동화책 읽기’를 실천할 수 있도록 100권의 영어동화책을 소개한다. 책 뒤편의 ‘엄마표 영어에 대한 FAQ'에서는 ’영어동화책을 어떻게 읽어 주면 좋을지‘, ’영어와 우리말 교육의 비중은 어떻게 해야 할지‘ 등 엄마들이 가장 궁금해 하는 질문들에 대한 해답을 제시하고 있다. MP3 파일과 저자 동영상강의, 영어동화책 동영상 등 6가지 부가자료를 무료로 제공한다. 초판 한정으로 리도보카, 웅진빅박스, 호두잉글리시, ORT 퓨처팩 ’무료 이용권’과 ‘100일 학습 스케줄러’를 제공한다.",학습법일반,"9.5"
400,"2019 시나공 총정리 컴퓨터활용능력 1급 필기",길벗알앤디 저,길벗,"2018년 09월","19,000원","합격에 꼭 필요한 핵심 개념을 짧게 공부하고 기출문제로 바로 확인시켜 지루하지 않게 학습할 수 있다. 〈핵심요약 & 대표기출문제 풀이〉 이론은 시험에 꼭 나오는 내용만 엄선하여 문제가 출제될 수 있는 최소 단위로 정리했다. 그리고 학습한 내용이 어떻게 문제로 출제되는지 핵심요약 바로 아래에서 대표기출문제를 통해 확인할 수 있다. 〈최신기출문제와 전문가의 조언을 통한 초단타 합격 전략〉 짧은 시간 안에 시험에 나왔던 내용을 파악하고, 나올 내용을 공부할 수 있는 초단타 전략 문제입니다. 전문가의 조언을 통해 기출문제와 주변 지식만 확실히 학습해도 합격할 수 있다.〈실습이 필요한 엑셀 기능 18가지, 액세스 기능 12가지〉 엑셀/액세스 과목은 실습과 병행하지 않으면 이해하기가 어렵다. 실습이 꼭 필요한 부분은 기본 설명 외에 따라하며 이해할 수 있는 실습 과정을 함께 수록했다. 〈기억상자&기출 CBT〉 ‘기억상자’ 암기 프로그램으로 반복 학습을 통해 틀린 문제는 틀리지 않을 때까지, 맞혔던 문제는 안전하게 머릿속에 담아 시험장에 가지고 갈 수 있도록 해주고, 실제 시험장과 똑같은 기출문제 CBT로 마무리 학습 및 시험 전 현장 감각을 키울 수 있다(www.membox.co.kr).",컴퓨터활용능력,"8.6"
401,역사의 역사,유시민 저,돌베개,"2018년 06월","16,000원","‘국가란 무엇인가’ 이후, ‘역사란 무엇인가’를 묻다 유시민과 함께 역사의 갈피를 찾다! 『거꾸로 읽는 세계사』로부터 30년, 작가 유시민 글쓰기의 새로운 시작. 헤로도토스의 『역사』, 투키디데스의 『펠로폰네소스 전쟁사』부터 유발 하라리의 『사피엔스』까지 고대로부터 최근까지 역사를 사로잡은 18권의 역사서들을 9장으로 나누어 훑으며 ‘역사’라는 화두를 전개해간다. 각 역사서의 주요 내용과 시대적인 맥락, 서사의 새로운 초점과 해석, 역사가의 생애 등을 유시민만의 언어로 요약했다. 여기에 역사가의 속마음을 전달하고, 놓치지 말아야 할 부분을 체크해 주거나, 이해하지 못해도 좋다고 위로하고 격려하는 안내자 역할까지 맡았다. 역사에 대한 애정과 역사 공부의 중요성을 몸소 보여주며, 자신의 역사 공부법을 공개하는 셈이다. 역사의 힘과 논리, 역사가의 생각과 감정, 역사 공부의 재미와 깨달음을 함께 나누는 가운데 저마다 '어떻게 살 것인가'라는 질문으로 나아가게 한다.",역사와 문화 교양서,"9.0"
402,열정이넘쳐의 돈되는 재건축 재개발 2 재개발 완전정복 편,이정열(열정이넘쳐) 저,잇콘,"2019년 06월","18,000원","당신은 ‘될 구역’과 ‘안 될 구역’을 찾아낼 수 있는가?2년 연속 베스트셀러 『돈되는 재건축 재개발』의 저자가 돌아왔다! 전작에서 복잡하고 알쏭달쏭한 재건축의 사업성 분석을 3개의 공식으로 깔끔하게 정리했던 저자 ‘열정이넘쳐(이정열)’. 명실상부 재건축 투자의 일인자로 자리매김한 그가 이번엔 재개발 투자를 완벽 해부한다. 아파트 단지에서 주로 이뤄지는 재건축과 달리 재개발 투자는 부동산의 종류, 조합원 자격, 소유자들의 이해관계 등이 표준화되어 있지 않고 복잡하게 얽혀 있어서 데이터화 하거나 수치로 분석할 수 없다는 것이 그동안의 정설이었다. 그러나 저자는 이번 책을 통해 ‘체크리스트’라는 새로운 개념을 선보이며, 재개발 투자도 오차범위 내에서 충분히 예측이 가능하다는 것을 보여주고 있다. 지역명과 수익률까지 남김없이 공개함으로써 검증받은 그의 예측 기술은 크게 세 가지로 요약된다. 이 책의 핵심은 단연 재개발 사업장의 핵심지표를 한 줄로 정리한 체크리스트다. 비슷한 지역에 있는 여러 구역의 사업성 지표를 한 줄로 정리하여 여러 구역을 한 눈에 비교하는 것이 가능하다. 택지면적, 토지등소유자수(예비 조합원수), 용적률 등은 물론 반드시 살펴야 할 ‘세대당평균대지지분’과 ‘일반분양 비율’ 등을 한 번에 비교함으로써 이 사업장이 ‘될 만한 곳’인지 혹은 무산되거나 사업의 난항을 겪을 만한 곳인지를 단 30초만에 판별할 수 있다.",부동산/경매,"9.8"
